date;wind_speed;temp;poa_global;irradiance_dir;irradiance_diff;pr
01.01.2012 00:00;1;25;1000;0;0;1
01.01.2012 01:00;1;25;1000;0;0;1
01.01.2012 02:00;1;25;1000;0;0;1
01.01.2012 03:00;1;25;1000;0;0;1
01.01.2012 04:00;1;25;1000;0;0;1
01.01.2012 05:00;1;25;1000;0;0;1
01.01.2012 06:00;1;25;1000;0;0;1
01.01.2012 07:00;1;25;1000;0;0;1
01.01.2012 08:00;1;25;1000;2;18,56;1
01.01.2012 09:00;1;25;1000;12;69;1
01.01.2012 10:00;1;25;1000;4;90;1
01.01.2012 11:00;1;25;1000;4;105;1
01.01.2012 12:00;1;25;1000;11;114;1
01.01.2012 13:00;1;25;1000;0;21;1
01.01.2012 14:00;1;25;1000;2;48;1
01.01.2012 15:00;1;25;1000;0;0;1
01.01.2012 16:00;1;25;1000;0;0;1
01.01.2012 17:00;1;25;1000;0;0;1
01.01.2012 18:00;1;25;1000;0;0;1
01.01.2012 19:00;1;25;1000;0;0;1
01.01.2012 20:00;1;25;1000;0;0;1
01.01.2012 21:00;1;25;1000;0;0;1
01.01.2012 22:00;1;25;1000;0;0;1
01.01.2012 23:00;1;25;1000;0;0;1
02.01.2012 00:00;1;25;1000;0;0;1
02.01.2012 01:00;1;25;1000;0;0;1
02.01.2012 02:00;1;25;1000;0;0;1
02.01.2012 03:00;1;25;1000;0;0;1
02.01.2012 04:00;1;25;1000;0;0;1
02.01.2012 05:00;1;25;1000;0;0;1
02.01.2012 06:00;1;25;1000;0;0;1
02.01.2012 07:00;1;25;1000;0;0;1
02.01.2012 08:00;1;25;1000;0;16;1
02.01.2012 09:00;1;25;1000;0;47;1
02.01.2012 10:00;1;25;1000;3;89;1
02.01.2012 11:00;1;25;1000;0;76;1
02.01.2012 12:00;1;25;1000;8;110;1
02.01.2012 13:00;1;25;1000;7;91;1
02.01.2012 14:00;1;25;1000;3;53;1
02.01.2012 15:00;1;25;1000;1;0;1
02.01.2012 16:00;1;25;1000;0;0;1
02.01.2012 17:00;1;25;1000;0;0;1
02.01.2012 18:00;1;25;1000;0;0;1
02.01.2012 19:00;1;25;1000;0;0;1
02.01.2012 20:00;1;25;1000;0;0;1
02.01.2012 21:00;1;25;1000;0;0;1
02.01.2012 22:00;1;25;1000;0;0;1
02.01.2012 23:00;1;25;1000;0;0;1
03.01.2012 00:00;1;25;1000;0;0;1
03.01.2012 01:00;1;25;1000;0;0;1
03.01.2012 02:00;1;25;1000;0;0;1
03.01.2012 03:00;1;25;1000;0;0;1
03.01.2012 04:00;1;25;1000;0;0;1
03.01.2012 05:00;1;25;1000;0;0;1
03.01.2012 06:00;1;25;1000;0;0;1
03.01.2012 07:00;1;25;1000;0;0;1
03.01.2012 08:00;1;25;1000;0;12;1
03.01.2012 09:00;1;25;1000;0;25;1
03.01.2012 10:00;1;25;1000;0;41;1
03.01.2012 11:00;1;25;1000;0;44;1
03.01.2012 12:00;1;25;1000;0;34;1
03.01.2012 13:00;1;25;1000;0;18;1
03.01.2012 14:00;1;25;1000;0;13;1
03.01.2012 15:00;1;25;1000;0;2;1
03.01.2012 16:00;1;25;1000;0;0;1
03.01.2012 17:00;1;25;1000;0;0;1
03.01.2012 18:00;1;25;1000;0;0;1
03.01.2012 19:00;1;25;1000;0;0;1
03.01.2012 20:00;1;25;1000;0;0;1
03.01.2012 21:00;1;25;1000;0;0;1
03.01.2012 22:00;1;25;1000;0;0;1
03.01.2012 23:00;1;25;1000;0;0;1
04.01.2012 00:00;1;25;1000;0;0;1
04.01.2012 01:00;1;25;1000;0;0;1
04.01.2012 02:00;1;25;1000;0;0;1
04.01.2012 03:00;1;25;1000;0;0;1
04.01.2012 04:00;1;25;1000;0;0;1
04.01.2012 05:00;1;25;1000;0;0;1
04.01.2012 06:00;1;25;1000;0;0;1
04.01.2012 07:00;1;25;1000;0;0;1
04.01.2012 08:00;1;25;1000;2;18,57;1
04.01.2012 09:00;1;25;1000;24;73;1
04.01.2012 10:00;1;25;1000;0;60;1
04.01.2012 11:00;1;25;1000;1;89;1
04.01.2012 12:00;1;25;1000;95,01;115;1
04.01.2012 13:00;1;25;1000;22;105;1
04.01.2012 14:00;1;25;1000;22;65;1
04.01.2012 15:00;1;25;1000;1;11,81;1
04.01.2012 16:00;1;25;1000;0;0;1
04.01.2012 17:00;1;25;1000;0;0;1
04.01.2012 18:00;1;25;1000;0;0;1
04.01.2012 19:00;1;25;1000;0;0;1
04.01.2012 20:00;1;25;1000;0;0;1
04.01.2012 21:00;1;25;1000;0;0;1
04.01.2012 22:00;1;25;1000;0;0;1
04.01.2012 23:00;1;25;1000;0;0;1
05.01.2012 00:00;1;25;1000;0;0;1
05.01.2012 01:00;1;25;1000;0;0;1
05.01.2012 02:00;1;25;1000;0;0;1
05.01.2012 03:00;1;25;1000;0;0;1
05.01.2012 04:00;1;25;1000;0;0;1
05.01.2012 05:00;1;25;1000;0;0;1
05.01.2012 06:00;1;25;1000;0;0;1
05.01.2012 07:00;1;25;1000;0;0;1
05.01.2012 08:00;1;25;1000;3;20,29;1
05.01.2012 09:00;1;25;1000;0;12;1
05.01.2012 10:00;1;25;1000;0;41;1
05.01.2012 11:00;1;25;1000;0;44;1
05.01.2012 12:00;1;25;1000;117,01;107;1
05.01.2012 13:00;1;25;1000;0;21;1
05.01.2012 14:00;1;25;1000;0;11;1
05.01.2012 15:00;1;25;1000;8;12,35;1
05.01.2012 16:00;1;25;1000;0;0;1
05.01.2012 17:00;1;25;1000;0;0;1
05.01.2012 18:00;1;25;1000;0;0;1
05.01.2012 19:00;1;25;1000;0;0;1
05.01.2012 20:00;1;25;1000;0;0;1
05.01.2012 21:00;1;25;1000;0;0;1
05.01.2012 22:00;1;25;1000;0;0;1
05.01.2012 23:00;1;25;1000;0;0;1
06.01.2012 00:00;1;25;1000;0;0;1
06.01.2012 01:00;1;25;1000;0;0;1
06.01.2012 02:00;1;25;1000;0;0;1
06.01.2012 03:00;1;25;1000;0;0;1
06.01.2012 04:00;1;25;1000;0;0;1
06.01.2012 05:00;1;25;1000;0;0;1
06.01.2012 06:00;1;25;1000;0;0;1
06.01.2012 07:00;1;25;1000;0;0;1
06.01.2012 08:00;1;25;1000;8;20,05;1
06.01.2012 09:00;1;25;1000;1;52;1
06.01.2012 10:00;1;25;1000;2;88;1
06.01.2012 11:00;1;25;1000;0;61;1
06.01.2012 12:00;1;25;1000;103,01;115;1
06.01.2012 13:00;1;25;1000;0;33;1
06.01.2012 14:00;1;25;1000;0;11;1
06.01.2012 15:00;1;25;1000;2;14,58;1
06.01.2012 16:00;1;25;1000;0;0;1
06.01.2012 17:00;1;25;1000;0;0;1
06.01.2012 18:00;1;25;1000;0;0;1
06.01.2012 19:00;1;25;1000;0;0;1
06.01.2012 20:00;1;25;1000;0;0;1
06.01.2012 21:00;1;25;1000;0;0;1
06.01.2012 22:00;1;25;1000;0;0;1
06.01.2012 23:00;1;25;1000;0;0;1
07.01.2012 00:00;1;25;1000;0;0;1
07.01.2012 01:00;1;25;1000;0;0;1
07.01.2012 02:00;1;25;1000;0;0;1
07.01.2012 03:00;1;25;1000;0;0;1
07.01.2012 04:00;1;25;1000;0;0;1
07.01.2012 05:00;1;25;1000;0;0;1
07.01.2012 06:00;1;25;1000;0;0;1
07.01.2012 07:00;1;25;1000;0;0;1
07.01.2012 08:00;1;25;1000;0;3;1
07.01.2012 09:00;1;25;1000;0;40;1
07.01.2012 10:00;1;25;1000;0;40;1
07.01.2012 11:00;1;25;1000;0;36;1
07.01.2012 12:00;1;25;1000;0;35;1
07.01.2012 13:00;1;25;1000;0;32;1
07.01.2012 14:00;1;25;1000;1;47;1
07.01.2012 15:00;1;25;1000;0;2;1
07.01.2012 16:00;1;25;1000;0;0;1
07.01.2012 17:00;1;25;1000;0;0;1
07.01.2012 18:00;1;25;1000;0;0;1
07.01.2012 19:00;1;25;1000;0;0;1
07.01.2012 20:00;1;25;1000;0;0;1
07.01.2012 21:00;1;25;1000;0;0;1
07.01.2012 22:00;1;25;1000;0;0;1
07.01.2012 23:00;1;25;1000;0;0;1
08.01.2012 00:00;1;25;1000;0;0;1
08.01.2012 01:00;1;25;1000;0;0;1
08.01.2012 02:00;1;25;1000;0;0;1
08.01.2012 03:00;1;25;1000;0;0;1
08.01.2012 04:00;1;25;1000;0;0;1
08.01.2012 05:00;1;25;1000;0;0;1
08.01.2012 06:00;1;25;1000;0;0;1
08.01.2012 07:00;1;25;1000;0;0;1
08.01.2012 08:00;1;25;1000;1;16,82;1
08.01.2012 09:00;1;25;1000;4;63;1
08.01.2012 10:00;1;25;1000;0;70;1
08.01.2012 11:00;1;25;1000;0;76;1
08.01.2012 12:00;1;25;1000;7;116;1
08.01.2012 13:00;1;25;1000;0;35;1
08.01.2012 14:00;1;25;1000;2;56;1
08.01.2012 15:00;1;25;1000;0;4;1
08.01.2012 16:00;1;25;1000;0;0;1
08.01.2012 17:00;1;25;1000;0;0;1
08.01.2012 18:00;1;25;1000;0;0;1
08.01.2012 19:00;1;25;1000;0;0;1
08.01.2012 20:00;1;25;1000;0;0;1
08.01.2012 21:00;1;25;1000;0;0;1
08.01.2012 22:00;1;25;1000;0;0;1
08.01.2012 23:00;1;25;1000;0;0;1
09.01.2012 00:00;1;25;1000;0;0;1
09.01.2012 01:00;1;25;1000;0;0;1
09.01.2012 02:00;1;25;1000;0;0;1
09.01.2012 03:00;1;25;1000;0;0;1
09.01.2012 04:00;1;25;1000;0;0;1
09.01.2012 05:00;1;25;1000;0;0;1
09.01.2012 06:00;1;25;1000;0;0;1
09.01.2012 07:00;1;25;1000;0;0;1
09.01.2012 08:00;1;25;1000;15;18,53;1
09.01.2012 09:00;1;25;1000;3;62;1
09.01.2012 10:00;1;25;1000;0;58;1
09.01.2012 11:00;1;25;1000;0;83;1
09.01.2012 12:00;1;25;1000;0;50;1
09.01.2012 13:00;1;25;1000;0;36;1
09.01.2012 14:00;1;25;1000;0;31;1
09.01.2012 15:00;1;25;1000;0;6;1
09.01.2012 16:00;1;25;1000;0;0;1
09.01.2012 17:00;1;25;1000;0;0;1
09.01.2012 18:00;1;25;1000;0;0;1
09.01.2012 19:00;1;25;1000;0;0;1
09.01.2012 20:00;1;25;1000;0;0;1
09.01.2012 21:00;1;25;1000;0;0;1
09.01.2012 22:00;1;25;1000;0;0;1
09.01.2012 23:00;1;25;1000;0;0;1
10.01.2012 00:00;1;25;1000;0;0;1
10.01.2012 01:00;1;25;1000;0;0;1
10.01.2012 02:00;1;25;1000;0;0;1
10.01.2012 03:00;1;25;1000;0;0;1
10.01.2012 04:00;1;25;1000;0;0;1
10.01.2012 05:00;1;25;1000;0;0;1
10.01.2012 06:00;1;25;1000;0;0;1
10.01.2012 07:00;1;25;1000;0;0;1
10.01.2012 08:00;1;25;1000;4;22,05;1
10.01.2012 09:00;1;25;1000;2;61;1
10.01.2012 10:00;1;25;1000;7;102;1
10.01.2012 11:00;1;25;1000;6;114;1
10.01.2012 12:00;1;25;1000;8;118;1
10.01.2012 13:00;1;25;1000;39;114;1
10.01.2012 14:00;1;25;1000;3;60;1
10.01.2012 15:00;1;25;1000;0;6;1
10.01.2012 16:00;1;25;1000;0;0;1
10.01.2012 17:00;1;25;1000;0;0;1
10.01.2012 18:00;1;25;1000;0;0;1
10.01.2012 19:00;1;25;1000;0;0;1
10.01.2012 20:00;1;25;1000;0;0;1
10.01.2012 21:00;1;25;1000;0;0;1
10.01.2012 22:00;1;25;1000;0;0;1
10.01.2012 23:00;1;25;1000;0;0;1
11.01.2012 00:00;1;25;1000;0;0;1
11.01.2012 01:00;1;25;1000;0;0;1
11.01.2012 02:00;1;25;1000;0;0;1
11.01.2012 03:00;1;25;1000;0;0;1
11.01.2012 04:00;1;25;1000;0;0;1
11.01.2012 05:00;1;25;1000;0;0;1
11.01.2012 06:00;1;25;1000;0;0;1
11.01.2012 07:00;1;25;1000;0;0;1
11.01.2012 08:00;1;25;1000;0;4;1
11.01.2012 09:00;1;25;1000;0;17;1
11.01.2012 10:00;1;25;1000;13;109;1
11.01.2012 11:00;1;25;1000;81;130;1
11.01.2012 12:00;1;25;1000;68;134;1
11.01.2012 13:00;1;25;1000;1;84;1
11.01.2012 14:00;1;25;1000;1;56;1
11.01.2012 15:00;1;25;1000;0;11;1
11.01.2012 16:00;1;25;1000;0;0;1
11.01.2012 17:00;1;25;1000;0;0;1
11.01.2012 18:00;1;25;1000;0;0;1
11.01.2012 19:00;1;25;1000;0;0;1
11.01.2012 20:00;1;25;1000;0;0;1
11.01.2012 21:00;1;25;1000;0;0;1
11.01.2012 22:00;1;25;1000;0;0;1
11.01.2012 23:00;1;25;1000;0;0;1
12.01.2012 00:00;1;25;1000;0;0;1
12.01.2012 01:00;1;25;1000;0;0;1
12.01.2012 02:00;1;25;1000;0;0;1
12.01.2012 03:00;1;25;1000;0;0;1
12.01.2012 04:00;1;25;1000;0;0;1
12.01.2012 05:00;1;25;1000;0;0;1
12.01.2012 06:00;1;25;1000;0;0;1
12.01.2012 07:00;1;25;1000;0;0;1
12.01.2012 08:00;1;25;1000;2;20,59;1
12.01.2012 09:00;1;25;1000;25;78;1
12.01.2012 10:00;1;25;1000;149,01;76;1
12.01.2012 11:00;1;25;1000;14;128;1
12.01.2012 12:00;1;25;1000;6;116;1
12.01.2012 13:00;1;25;1000;0;52;1
12.01.2012 14:00;1;25;1000;0;21;1
12.01.2012 15:00;1;25;1000;0;5;1
12.01.2012 16:00;1;25;1000;0;0;1
12.01.2012 17:00;1;25;1000;0;0;1
12.01.2012 18:00;1;25;1000;0;0;1
12.01.2012 19:00;1;25;1000;0;0;1
12.01.2012 20:00;1;25;1000;0;0;1
12.01.2012 21:00;1;25;1000;0;0;1
12.01.2012 22:00;1;25;1000;0;0;1
12.01.2012 23:00;1;25;1000;0;0;1
13.01.2012 00:00;1;25;1000;0;0;1
13.01.2012 01:00;1;25;1000;0;0;1
13.01.2012 02:00;1;25;1000;0;0;1
13.01.2012 03:00;1;25;1000;0;0;1
13.01.2012 04:00;1;25;1000;0;0;1
13.01.2012 05:00;1;25;1000;0;0;1
13.01.2012 06:00;1;25;1000;0;0;1
13.01.2012 07:00;1;25;1000;0;0;1
13.01.2012 08:00;1;25;1000;1;18,82;1
13.01.2012 09:00;1;25;1000;15;78;1
13.01.2012 10:00;1;25;1000;11;110;1
13.01.2012 11:00;1;25;1000;161,01;99;1
13.01.2012 12:00;1;25;1000;89;131;1
13.01.2012 13:00;1;25;1000;1;80;1
13.01.2012 14:00;1;25;1000;21;78;1
13.01.2012 15:00;1;25;1000;3;22,32;1
13.01.2012 16:00;1;25;1000;0;0;1
13.01.2012 17:00;1;25;1000;0;0;1
13.01.2012 18:00;1;25;1000;0;0;1
13.01.2012 19:00;1;25;1000;0;0;1
13.01.2012 20:00;1;25;1000;0;0;1
13.01.2012 21:00;1;25;1000;0;0;1
13.01.2012 22:00;1;25;1000;0;0;1
13.01.2012 23:00;1;25;1000;0;0;1
14.01.2012 00:00;1;25;1000;0;0;1
14.01.2012 01:00;1;25;1000;0;0;1
14.01.2012 02:00;1;25;1000;0;0;1
14.01.2012 03:00;1;25;1000;0;0;1
14.01.2012 04:00;1;25;1000;0;0;1
14.01.2012 05:00;1;25;1000;0;0;1
14.01.2012 06:00;1;25;1000;0;0;1
14.01.2012 07:00;1;25;1000;0;0;1
14.01.2012 08:01;1;25;1000;2;23,55;1
14.01.2012 09:01;1;25;1000;36;79;1
14.01.2012 10:01;1;25;1000;126,01;91;1
14.01.2012 11:01;1;25;1000;50;141;1
14.01.2012 12:01;1;25;1000;22;136;1
14.01.2012 13:01;1;25;1000;79;111;1
14.01.2012 14:01;1;25;1000;19;79;1
14.01.2012 15:01;1;25;1000;0;5;1
14.01.2012 16:01;1;25;1000;0;0;1
14.01.2012 17:01;1;25;1000;0;0;1
14.01.2012 18:01;1;25;1000;0;0;1
14.01.2012 19:01;1;25;1000;0;0;1
14.01.2012 20:01;1;25;1000;0;0;1
14.01.2012 21:01;1;25;1000;0;0;1
14.01.2012 22:01;1;25;1000;0;0;1
14.01.2012 23:01;1;25;1000;0;0;1
15.01.2012 00:01;1;25;1000;0;0;1
15.01.2012 01:01;1;25;1000;0;0;1
15.01.2012 02:01;1;25;1000;0;0;1
15.01.2012 03:01;1;25;1000;0;0;1
15.01.2012 04:01;1;25;1000;0;0;1
15.01.2012 05:01;1;25;1000;0;0;1
15.01.2012 06:01;1;25;1000;0;0;1
15.01.2012 07:01;1;25;1000;0;0;1
15.01.2012 08:01;1;25;1000;17;21,96;1
15.01.2012 09:01;1;25;1000;52;76;1
15.01.2012 10:01;1;25;1000;32;121;1
15.01.2012 11:01;1;25;1000;11;130;1
15.01.2012 12:01;1;25;1000;19;137;1
15.01.2012 13:01;1;25;1000;69;117;1
15.01.2012 14:01;1;25;1000;49;76;1
15.01.2012 15:01;1;25;1000;13;23,82;1
15.01.2012 16:01;1;25;1000;0;0;1
15.01.2012 17:01;1;25;1000;0;0;1
15.01.2012 18:01;1;25;1000;0;0;1
15.01.2012 19:01;1;25;1000;0;0;1
15.01.2012 20:01;1;25;1000;0;0;1
15.01.2012 21:01;1;25;1000;0;0;1
15.01.2012 22:01;1;25;1000;0;0;1
15.01.2012 23:01;1;25;1000;0;0;1
16.01.2012 00:01;1;25;1000;0;0;1
16.01.2012 01:01;1;25;1000;0;0;1
16.01.2012 02:01;1;25;1000;0;0;1
16.01.2012 03:01;1;25;1000;0;0;1
16.01.2012 04:01;1;25;1000;0;0;1
16.01.2012 05:01;1;25;1000;0;0;1
16.01.2012 06:01;1;25;1000;0;0;1
16.01.2012 07:01;1;25;1000;0;0;1
16.01.2012 08:01;1;25;1000;24;19,66;1
16.01.2012 09:01;1;25;1000;93,01;60;1
16.01.2012 10:01;1;25;1000;205,01;49;1
16.01.2012 11:01;1;25;1000;220,01;71;1
16.01.2012 12:01;1;25;1000;224,01;68;1
16.01.2012 13:01;1;25;1000;184,01;63;1
16.01.2012 14:01;1;25;1000;101,01;56;1
16.01.2012 15:01;1;25;1000;24;19,81;1
16.01.2012 16:01;1;25;1000;0;0;1
16.01.2012 17:01;1;25;1000;0;0;1
16.01.2012 18:01;1;25;1000;0;0;1
16.01.2012 19:01;1;25;1000;0;0;1
16.01.2012 20:01;1;25;1000;0;0;1
16.01.2012 21:01;1;25;1000;0;0;1
16.01.2012 22:01;1;25;1000;0;0;1
16.01.2012 23:01;1;25;1000;0;0;1
17.01.2012 00:01;1;25;1000;0;0;1
17.01.2012 01:01;1;25;1000;0;0;1
17.01.2012 02:01;1;25;1000;0;0;1
17.01.2012 03:01;1;25;1000;0;0;1
17.01.2012 04:01;1;25;1000;0;0;1
17.01.2012 05:01;1;25;1000;0;0;1
17.01.2012 06:01;1;25;1000;0;0;1
17.01.2012 07:01;1;25;1000;0;0;1
17.01.2012 08:01;1;25;1000;24;20,6;1
17.01.2012 09:01;1;25;1000;83,01;66;1
17.01.2012 10:01;1;25;1000;156,01;81;1
17.01.2012 11:01;1;25;1000;89;138;1
17.01.2012 12:01;1;25;1000;136,01;119;1
17.01.2012 13:01;1;25;1000;132,01;94;1
17.01.2012 14:01;1;25;1000;78,01;70;1
17.01.2012 15:01;1;25;1000;28;19,96;1
17.01.2012 16:01;1;25;1000;0;0;1
17.01.2012 17:01;1;25;1000;0;0;1
17.01.2012 18:01;1;25;1000;0;0;1
17.01.2012 19:01;1;25;1000;0;0;1
17.01.2012 20:01;1;25;1000;0;0;1
17.01.2012 21:01;1;25;1000;0;0;1
17.01.2012 22:01;1;25;1000;0;0;1
17.01.2012 23:01;1;25;1000;0;0;1
18.01.2012 00:01;1;25;1000;0;0;1
18.01.2012 01:01;1;25;1000;0;0;1
18.01.2012 02:01;1;25;1000;0;0;1
18.01.2012 03:01;1;25;1000;0;0;1
18.01.2012 04:01;1;25;1000;0;0;1
18.01.2012 05:01;1;25;1000;0;0;1
18.01.2012 06:01;1;25;1000;0;0;1
18.01.2012 07:01;1;25;1000;0;0;1
18.01.2012 08:01;1;25;1000;9;27,73;1
18.01.2012 09:01;1;25;1000;17;84;1
18.01.2012 10:01;1;25;1000;161,01;80;1
18.01.2012 11:01;1;25;1000;90;140;1
18.01.2012 12:01;1;25;1000;37;148;1
18.01.2012 13:01;1;25;1000;12;117;1
18.01.2012 14:01;1;25;1000;15;83;1
18.01.2012 15:01;1;25;1000;1;24,8;1
18.01.2012 16:01;1;25;1000;0;0;1
18.01.2012 17:01;1;25;1000;0;0;1
18.01.2012 18:01;1;25;1000;0;0;1
18.01.2012 19:01;1;25;1000;0;0;1
18.01.2012 20:01;1;25;1000;0;0;1
18.01.2012 21:01;1;25;1000;0;0;1
18.01.2012 22:01;1;25;1000;0;0;1
18.01.2012 23:01;1;25;1000;0;0;1
19.01.2012 00:01;1;25;1000;0;0;1
19.01.2012 01:01;1;25;1000;0;0;1
19.01.2012 02:01;1;25;1000;0;0;1
19.01.2012 03:01;1;25;1000;0;0;1
19.01.2012 04:01;1;25;1000;0;0;1
19.01.2012 05:01;1;25;1000;0;0;1
19.01.2012 06:01;1;25;1000;0;0;1
19.01.2012 07:01;1;25;1000;0;0;1
19.01.2012 08:01;1;25;1000;0;14;1
19.01.2012 09:01;1;25;1000;0;25;1
19.01.2012 10:02;1;25;1000;0;40;1
19.01.2012 11:02;1;25;1000;0;32;1
19.01.2012 12:02;1;25;1000;0;39;1
19.01.2012 13:02;1;25;1000;0;75;1
19.01.2012 14:02;1;25;1000;0;39;1
19.01.2012 15:02;1;25;1000;2;27,57;1
19.01.2012 16:02;1;25;1000;0;0;1
19.01.2012 17:02;1;25;1000;0;0;1
19.01.2012 18:02;1;25;1000;0;0;1
19.01.2012 19:02;1;25;1000;0;0;1
19.01.2012 20:02;1;25;1000;0;0;1
19.01.2012 21:02;1;25;1000;0;0;1
19.01.2012 22:02;1;25;1000;0;0;1
19.01.2012 23:02;1;25;1000;0;0;1
20.01.2012 00:02;1;25;1000;0;0;1
20.01.2012 01:02;1;25;1000;0;0;1
20.01.2012 02:02;1;25;1000;0;0;1
20.01.2012 03:02;1;25;1000;0;0;1
20.01.2012 04:02;1;25;1000;0;0;1
20.01.2012 05:02;1;25;1000;0;0;1
20.01.2012 06:02;1;25;1000;0;0;1
20.01.2012 07:02;1;25;1000;0;0;1
20.01.2012 08:02;1;25;1000;0;5;1
20.01.2012 09:02;1;25;1000;11;83;1
20.01.2012 10:02;1;25;1000;0;46;1
20.01.2012 11:02;1;25;1000;0;27;1
20.01.2012 12:02;1;25;1000;6;126;1
20.01.2012 13:02;1;25;1000;32;130;1
20.01.2012 14:02;1;25;1000;1;65;1
20.01.2012 15:02;1;25;1000;0;25;1
20.01.2012 16:02;1;25;1000;0;0;1
20.01.2012 17:02;1;25;1000;0;0;1
20.01.2012 18:02;1;25;1000;0;0;1
20.01.2012 19:02;1;25;1000;0;0;1
20.01.2012 20:02;1;25;1000;0;0;1
20.01.2012 21:02;1;25;1000;0;0;1
20.01.2012 22:02;1;25;1000;0;0;1
20.01.2012 23:02;1;25;1000;0;0;1
21.01.2012 00:02;1;25;1000;0;0;1
21.01.2012 01:02;1;25;1000;0;0;1
21.01.2012 02:02;1;25;1000;0;0;1
21.01.2012 03:02;1;25;1000;0;0;1
21.01.2012 04:02;1;25;1000;0;0;1
21.01.2012 05:02;1;25;1000;0;0;1
21.01.2012 06:02;1;25;1000;0;0;1
21.01.2012 07:02;1;25;1000;0;0;1
21.01.2012 08:02;1;25;1000;0;14;1
21.01.2012 09:02;1;25;1000;1;60;1
21.01.2012 10:02;1;25;1000;0;30;1
21.01.2012 11:02;1;25;1000;0;42;1
21.01.2012 12:02;1;25;1000;0;27;1
21.01.2012 13:02;1;25;1000;0;26;1
21.01.2012 14:02;1;25;1000;0;17;1
21.01.2012 15:02;1;25;1000;0;6;1
21.01.2012 16:02;1;25;1000;0;0;1
21.01.2012 17:02;1;25;1000;0;0;1
21.01.2012 18:02;1;25;1000;0;0;1
21.01.2012 19:02;1;25;1000;0;0;1
21.01.2012 20:02;1;25;1000;0;0;1
21.01.2012 21:02;1;25;1000;0;0;1
21.01.2012 22:02;1;25;1000;0;0;1
21.01.2012 23:02;1;25;1000;0;0;1
22.01.2012 00:02;1;25;1000;0;0;1
22.01.2012 01:02;1;25;1000;0;0;1
22.01.2012 02:02;1;25;1000;0;0;1
22.01.2012 03:02;1;25;1000;0;0;1
22.01.2012 04:02;1;25;1000;0;0;1
22.01.2012 05:02;1;25;1000;0;0;1
22.01.2012 06:02;1;25;1000;0;0;1
22.01.2012 07:02;1;25;1000;0;0;1
22.01.2012 08:02;1;25;1000;3;31,28;1
22.01.2012 09:02;1;25;1000;0;52;1
22.01.2012 10:02;1;25;1000;0;70;1
22.01.2012 11:02;1;25;1000;0;52;1
22.01.2012 12:02;1;25;1000;0;40;1
22.01.2012 13:02;1;25;1000;0;40;1
22.01.2012 14:02;1;25;1000;0;22;1
22.01.2012 15:02;1;25;1000;0;20;1
22.01.2012 16:02;1;25;1000;0;0;1
22.01.2012 17:02;1;25;1000;0;0;1
22.01.2012 18:02;1;25;1000;0;0;1
22.01.2012 19:02;1;25;1000;0;0;1
22.01.2012 20:02;1;25;1000;0;0;1
22.01.2012 21:02;1;25;1000;0;0;1
22.01.2012 22:02;1;25;1000;0;0;1
22.01.2012 23:02;1;25;1000;0;0;1
23.01.2012 00:02;1;25;1000;0;0;1
23.01.2012 01:02;1;25;1000;0;0;1
23.01.2012 02:02;1;25;1000;0;0;1
23.01.2012 03:02;1;25;1000;0;0;1
23.01.2012 04:02;1;25;1000;0;0;1
23.01.2012 05:02;1;25;1000;0;0;1
23.01.2012 06:02;1;25;1000;0;0;1
23.01.2012 07:02;1;25;1000;0;0;1
23.01.2012 08:02;1;25;1000;10;33,38;1
23.01.2012 09:02;1;25;1000;0;60;1
23.01.2012 10:02;1;25;1000;4;110;1
23.01.2012 11:02;1;25;1000;21;151;1
23.01.2012 12:02;1;25;1000;13;145;1
23.01.2012 13:02;1;25;1000;8;120;1
23.01.2012 14:02;1;25;1000;33;96;1
23.01.2012 15:02;1;25;1000;27;39;1
23.01.2012 16:02;1;25;1000;0;0;1
23.01.2012 17:02;1;25;1000;0;0;1
23.01.2012 18:02;1;25;1000;0;0;1
23.01.2012 19:02;1;25;1000;0;0;1
23.01.2012 20:02;1;25;1000;0;0;1
23.01.2012 21:02;1;25;1000;0;0;1
23.01.2012 22:02;1;25;1000;0;0;1
23.01.2012 23:02;1;25;1000;0;0;1
24.01.2012 00:02;1;25;1000;0;0;1
24.01.2012 01:02;1;25;1000;0;0;1
24.01.2012 02:02;1;25;1000;0;0;1
24.01.2012 03:02;1;25;1000;0;0;1
24.01.2012 04:02;1;25;1000;0;0;1
24.01.2012 05:02;1;25;1000;0;0;1
24.01.2012 06:02;1;25;1000;0;0;1
24.01.2012 07:02;1;25;1000;0;0;1
24.01.2012 08:02;1;25;1000;36;31;1
24.01.2012 09:02;1;25;1000;79,01;81;1
24.01.2012 10:02;1;25;1000;181,01;82;1
24.01.2012 11:02;1;25;1000;82;155;1
24.01.2012 12:02;1;25;1000;8;138;1
24.01.2012 13:03;1;25;1000;28;137;1
24.01.2012 14:03;1;25;1000;2;75;1
24.01.2012 15:03;1;25;1000;4;38;1
24.01.2012 16:03;1;25;1000;0;0;1
24.01.2012 17:03;1;25;1000;0;0;1
24.01.2012 18:03;1;25;1000;0;0;1
24.01.2012 19:03;1;25;1000;0;0;1
24.01.2012 20:03;1;25;1000;0;0;1
24.01.2012 21:03;1;25;1000;0;0;1
24.01.2012 22:03;1;25;1000;0;0;1
24.01.2012 23:03;1;25;1000;0;0;1
25.01.2012 00:03;1;25;1000;0;0;1
25.01.2012 01:03;1;25;1000;0;0;1
